id,User_Pet_ID,new_user_id,new_pet_id,User_ID,Pet_ID,Is_Master_Owner,Status,"Create_Date","Last_Modify_Date",Modified_By
1564,11694,1280,1517,11359,11566,1,1,"2015-10-08 13:29:13","2015-10-08 13:29:13",11359
1565,11695,1280,1518,11359,11567,1,1,"2015-10-08 13:29:28","2015-10-08 13:29:28",11359
1566,11696,1280,1519,11359,11568,1,1,"2015-10-08 13:29:40","2015-10-08 13:29:40",11359
1567,11697,1281,1520,11360,11569,1,1,"2015-10-08 17:10:23","2015-10-08 17:10:23",11360
1568,11698,1281,1521,11360,11570,1,1,"2015-10-08 17:26:40","2015-10-08 17:26:40",11360
1569,11699,1284,1522,11363,11571,1,1,"2015-10-08 19:17:35","2015-10-08 19:17:35",11363
1570,11700,1285,1523,11364,11572,1,1,"2015-10-08 19:28:20","2015-10-08 19:28:20",11364
1571,11701,1286,1524,11365,11573,1,1,"2015-10-08 20:13:37","2015-10-08 20:13:37",11365
1572,11702,1288,1525,11367,11574,1,1,"2015-10-09 02:28:44","2015-10-09 02:28:44",11367
1573,11703,1288,1526,11367,11575,1,1,"2015-10-09 02:29:32","2015-10-09 02:29:32",11367
1574,11704,1288,1527,11367,11576,1,1,"2015-10-09 02:30:10","2015-10-09 02:30:10",11367
1575,11705,1289,1528,11368,11577,1,1,"2015-10-09 05:23:23","2015-10-09 05:23:23",11368
1576,11706,1290,1529,11369,11578,1,1,"2015-10-09 13:04:53","2015-10-09 13:04:53",11369
1577,11707,1291,1530,11370,11579,1,1,"2015-10-09 13:36:04","2015-10-09 13:36:04",11370
1578,11708,1291,1531,11370,11580,1,1,"2015-10-09 13:41:10","2015-10-09 13:41:10",11370
1579,11709,1120,1532,11198,11581,1,1,"2015-10-09 15:08:26","2015-10-09 15:08:26",11198
1580,11710,1120,1533,11198,11582,1,1,"2015-10-09 15:14:16","2015-10-09 15:14:16",11198
1581,11711,719,1534,10793,11583,1,1,"2015-10-10 01:29:04","2015-10-10 01:29:04",10793
1582,11712,1293,1535,11372,11584,1,1,"2015-10-10 02:57:40","2015-10-10 02:57:40",11372
1583,11713,1294,1536,11373,11585,1,1,"2015-10-10 03:16:41","2015-10-10 03:16:41",11373
1584,11714,1287,1537,11366,11586,1,1,"2015-10-10 10:24:26","2015-10-10 10:24:26",11366
1585,11715,1287,1538,11366,11587,1,1,"2015-10-10 10:26:20","2015-10-10 10:26:20",11366
1586,11716,1298,1539,11377,11588,1,1,"2015-10-10 15:08:12","2015-10-10 15:08:12",11377
1587,11717,1299,1540,11378,11589,1,1,"2015-10-10 15:44:14","2015-10-10 15:44:14",11378
1588,11718,1300,1541,11379,11590,1,1,"2015-10-10 22:52:58","2015-10-10 22:52:58",11379
1589,11719,1302,1542,11381,11591,1,1,"2015-10-11 03:22:03","2015-10-11 03:22:03",11381
1590,11720,1305,1543,11384,11592,1,1,"2015-10-11 07:07:41","2015-10-11 07:07:41",11384
1591,11721,1308,1544,11387,11593,1,1,"2015-10-11 22:00:20","2015-10-11 22:00:20",11387
1592,11722,1308,1545,11387,11594,1,1,"2015-10-11 22:01:49","2015-10-11 22:01:49",11387
1593,11723,1310,1546,11389,11595,1,1,"2015-10-11 23:14:40","2015-10-11 23:14:40",11389
1594,11724,1310,1547,11389,11596,1,1,"2015-10-11 23:15:29","2015-10-11 23:15:29",11389
1595,11725,1312,1548,11391,11597,1,1,"2015-10-12 01:18:00","2015-10-12 01:18:00",11391
1596,11728,1316,1550,11395,11599,1,1,"2015-10-12 21:06:10","2015-10-12 21:06:10",11395
1597,11729,1316,1551,11395,11600,1,1,"2015-10-12 21:08:50","2015-10-12 21:08:50",11395
1598,11730,1317,1552,11396,11601,1,1,"2015-10-12 23:57:29","2015-10-12 23:57:29",11396
1599,11731,1319,1553,11398,11602,1,1,"2015-10-13 08:20:00","2015-10-13 08:20:00",11398
1600,11732,1320,1554,11399,11603,1,1,"2015-10-13 09:03:15","2015-10-13 09:03:15",11399
1601,11733,307,1555,357,11604,1,1,"2015-10-13 09:04:45","2015-10-13 09:04:45",357
1602,11734,307,1556,357,11605,1,1,"2015-10-13 09:06:56","2015-10-13 09:06:56",357
1603,11735,1322,1557,11401,11606,1,1,"2015-10-13 11:28:51","2015-10-13 11:28:51",11401
1604,11736,307,1558,357,11607,1,1,"2015-10-13 14:10:21","2015-10-13 14:10:21",357
1605,11737,1323,1559,11402,11608,1,1,"2015-10-13 23:53:21","2015-10-13 23:53:21",11402
1606,11738,1324,1560,11403,11609,1,1,"2015-10-14 11:10:12","2015-10-14 11:10:12",11403
1607,11739,188,1561,238,11610,1,1,"2015-10-14 13:01:59","2015-10-14 13:01:59",238
1608,11740,1325,1562,11404,11611,1,1,"2015-10-14 18:38:30","2015-10-14 18:38:30",11404
1609,11741,1327,1563,11406,11612,1,1,"2015-10-15 08:35:57","2015-10-15 08:35:57",11406
1610,11742,375,1564,425,11613,1,1,"2015-10-15 09:08:00","2015-10-15 09:08:00",425
1611,11743,1329,1565,11408,11614,1,1,"2015-10-15 10:56:22","2015-10-15 10:56:22",11408
1612,11744,1331,1566,11410,11615,1,1,"2015-10-15 16:17:33","2015-10-15 16:17:33",11410
1613,11745,1331,1567,11410,11616,1,1,"2015-10-15 16:17:55","2015-10-15 16:17:55",11410
1614,11746,1334,1568,11413,11617,1,1,"2015-10-15 20:50:02","2015-10-15 20:50:02",11413
1615,11747,1334,1569,11413,11618,1,1,"2015-10-15 20:50:26","2015-10-15 20:50:26",11413
1616,11748,1335,1570,11414,11619,1,1,"2015-10-15 21:19:10","2015-10-15 21:19:10",11414
1617,11749,1337,1571,11416,11620,1,1,"2015-10-15 22:28:59","2015-10-15 22:28:59",11416
1618,11750,1337,1572,11416,11621,1,1,"2015-10-15 22:31:44","2015-10-15 22:31:44",11416
1619,11751,1337,1573,11416,11622,1,1,"2015-10-15 22:39:45","2015-10-15 22:39:45",11416
1620,11752,1337,1574,11416,11623,1,1,"2015-10-15 22:45:27","2015-10-15 22:45:27",11416
1621,11753,1337,1575,11416,11624,1,1,"2015-10-15 22:47:22","2015-10-15 22:47:22",11416
1622,11754,1340,1576,11419,11625,1,1,"2015-10-15 23:17:04","2015-10-15 23:17:04",11419
1623,11755,1340,1577,11419,11626,1,1,"2015-10-15 23:19:04","2015-10-15 23:19:04",11419
1624,11756,1341,1578,11420,11627,1,1,"2015-10-16 05:38:50","2015-10-16 05:38:50",11420
1625,11757,1341,1579,11420,11628,1,1,"2015-10-16 05:39:56","2015-10-16 05:39:56",11420
1626,11758,99,1580,149,11629,1,1,"2015-10-16 10:18:53","2015-10-16 10:18:53",149
1627,11759,1345,1581,11424,11630,1,1,"2015-10-16 10:54:42","2015-10-16 10:54:42",11424
1628,11760,1346,1582,11425,11631,1,1,"2015-10-16 11:11:59","2015-10-16 11:11:59",11425
1629,11761,24,1583,55,11632,1,1,"2015-10-16 11:33:08","2015-10-16 11:33:08",55
1630,11762,1344,1584,11423,11633,1,1,"2015-10-16 11:36:27","2015-10-16 11:36:27",11423
1631,11763,1344,1585,11423,11634,1,1,"2015-10-16 11:37:27","2015-10-16 11:37:27",11423
1632,11764,1344,1586,11423,11635,1,1,"2015-10-16 11:37:55","2015-10-16 11:37:55",11423
1633,11765,1344,1587,11423,11636,1,1,"2015-10-16 11:38:57","2015-10-16 11:38:57",11423
1634,11766,1344,1588,11423,11637,1,1,"2015-10-16 11:39:50","2015-10-16 11:39:50",11423
1635,11767,1344,1589,11423,11638,1,1,"2015-10-16 11:40:12","2015-10-16 11:40:12",11423
1636,11768,1344,1590,11423,11639,1,1,"2015-10-16 11:40:38","2015-10-16 11:40:38",11423
1637,11769,1344,1591,11423,11640,1,1,"2015-10-16 11:41:01","2015-10-16 11:41:01",11423
1638,11770,1344,1592,11423,11641,1,1,"2015-10-16 11:41:36","2015-10-16 11:41:36",11423
1639,11771,1344,1593,11423,11642,1,1,"2015-10-16 11:44:53","2015-10-16 11:44:53",11423
1640,11772,1120,1594,11198,11643,1,1,"2015-10-16 14:51:08","2015-10-16 14:51:08",11198
1641,11773,1120,1595,11198,11644,1,1,"2015-10-16 15:00:10","2015-10-16 15:00:10",11198
1642,11774,1347,1596,11426,11646,1,1,"2015-10-16 16:16:26","2015-10-16 16:16:26",47
1643,11777,1337,1599,11416,11649,1,1,"2015-10-16 21:31:11","2015-10-16 21:31:11",11416
1644,11778,1352,1600,11431,11650,1,1,"2015-10-17 01:48:02","2015-10-17 01:48:02",11431
1645,11779,1352,1601,11431,11651,1,1,"2015-10-17 01:51:03","2015-10-17 01:51:03",11431
1646,11780,1353,1602,11432,11652,1,1,"2015-10-17 03:43:05","2015-10-17 03:43:05",11432
1647,11781,1354,1603,11433,11653,1,1,"2015-10-17 12:03:43","2015-10-17 12:03:43",11433
1648,11782,1355,1604,11434,11654,1,1,"2015-10-17 15:07:17","2015-10-17 15:07:17",11434
1649,11783,1357,1605,11436,11655,1,1,"2015-10-17 15:33:16","2015-10-17 15:33:16",11436
1650,11784,1357,1606,11436,11656,1,1,"2015-10-17 15:34:43","2015-10-17 15:34:43",11436
1651,11785,1357,1607,11436,11657,1,1,"2015-10-17 15:35:03","2015-10-17 15:35:03",11436
1652,11786,1357,1608,11436,11658,1,1,"2015-10-17 15:36:17","2015-10-17 15:36:17",11436
1653,11787,1358,1609,11437,11659,1,1,"2015-10-17 16:53:21","2015-10-17 16:53:21",11437
1654,11788,1359,1610,11438,11660,1,1,"2015-10-18 06:27:25","2015-10-18 06:27:25",11438
1655,11789,1360,1611,11439,11661,1,1,"2015-10-18 11:04:50","2015-10-18 11:04:50",11439
1656,11790,1361,1612,11440,11662,1,1,"2015-10-18 15:20:33","2015-10-18 15:20:33",11440
1657,11791,629,777,694,797,0,1,"2015-10-19 00:23:15","2015-10-19 00:23:15",694
1658,11792,1309,119,11388,120,0,1,"2015-10-19 00:38:19","2015-10-19 00:38:19",11388
1659,11793,1362,1613,11441,11663,1,1,"2015-10-19 01:37:14","2015-10-19 01:37:14",11441
1660,11794,1363,1614,11442,11664,1,1,"2015-10-19 02:08:02","2015-10-19 02:08:02",11442
1661,11795,1366,1615,11445,11665,1,1,"2015-10-19 03:19:16","2015-10-19 03:19:16",11445
1662,11796,1370,1616,11449,11666,1,1,"2015-10-19 13:47:30","2015-10-19 13:47:30",11449
1663,11797,1371,1617,11450,11667,1,1,"2015-10-19 14:03:11","2015-10-19 14:03:11",11450
1664,11798,10,1587,37,11636,0,1,"2015-10-19 14:12:59","2015-10-19 14:12:59",11423
1665,11799,10,1587,37,11636,0,1,"2015-10-19 14:12:59","2015-10-19 14:12:59",11423
1666,11800,1372,1618,11451,11668,1,1,"2015-10-20 00:06:45","2015-10-20 00:06:45",11451
1667,11801,1373,1619,11452,11669,1,1,"2015-10-20 02:18:55","2015-10-20 02:18:55",11452
1668,11802,1374,1620,11453,11670,1,1,"2015-10-20 04:16:04","2015-10-20 04:16:04",11453
1669,11803,1376,1621,11455,11671,1,1,"2015-10-20 09:22:08","2015-10-20 09:22:08",11455
1670,11804,1376,1622,11455,11672,1,1,"2015-10-20 09:23:27","2015-10-20 09:23:27",11455
1671,11805,1377,1623,11456,11673,1,1,"2015-10-20 09:23:33","2015-10-20 09:23:33",11456
1672,11806,1376,1624,11455,11674,1,1,"2015-10-20 09:25:11","2015-10-20 09:25:11",11455
1673,11807,1379,1625,11458,11675,1,1,"2015-10-20 11:21:17","2015-10-20 11:21:17",11458
1674,11808,1344,1626,11423,11676,1,1,"2015-10-20 11:47:54","2015-10-20 11:47:54",11423
1675,11809,1344,1627,11423,11677,1,1,"2015-10-20 11:48:29","2015-10-20 11:48:29",11423
1676,11810,1344,1628,11423,11678,1,1,"2015-10-20 11:48:48","2015-10-20 11:48:48",11423
1677,11811,1344,1629,11423,11679,1,1,"2015-10-20 11:49:08","2015-10-20 11:49:08",11423
1678,11812,1344,1630,11423,11680,1,1,"2015-10-20 11:49:34","2015-10-20 11:49:34",11423
1679,11813,1344,1631,11423,11681,1,1,"2015-10-20 11:49:51","2015-10-20 11:49:51",11423
1680,11814,1344,1632,11423,11682,1,1,"2015-10-20 11:50:13","2015-10-20 11:50:13",11423
1681,11815,1344,1633,11423,11683,1,1,"2015-10-20 11:50:36","2015-10-20 11:50:36",11423
1682,11816,1344,1634,11423,11684,1,1,"2015-10-20 11:50:55","2015-10-20 11:50:55",11423
1683,11817,1344,1635,11423,11685,1,1,"2015-10-20 11:51:14","2015-10-20 11:51:14",11423
1684,11818,1344,1636,11423,11686,1,1,"2015-10-20 11:51:30","2015-10-20 11:51:30",11423
1685,11819,1344,1637,11423,11687,1,1,"2015-10-20 11:51:51","2015-10-20 11:51:51",11423
1686,11820,1344,1638,11423,11688,1,1,"2015-10-20 11:52:04","2015-10-20 11:52:04",11423
1687,11821,1344,1639,11423,11689,1,1,"2015-10-20 11:52:16","2015-10-20 11:52:16",11423
1688,11822,1344,1640,11423,11690,1,1,"2015-10-20 11:52:28","2015-10-20 11:52:28",11423
1689,11823,1344,1641,11423,11691,1,1,"2015-10-20 11:52:43","2015-10-20 11:52:43",11423
1690,11824,1344,1642,11423,11692,1,1,"2015-10-20 11:53:03","2015-10-20 11:53:03",11423
1691,11825,1344,1643,11423,11693,1,1,"2015-10-20 11:53:18","2015-10-20 11:53:18",11423
1692,11826,1344,1644,11423,11694,1,1,"2015-10-20 11:53:36","2015-10-20 11:53:36",11423
1693,11827,1344,1645,11423,11695,1,1,"2015-10-20 11:57:41","2015-10-20 11:57:41",11423
1694,11828,1380,1646,11459,11696,1,1,"2015-10-20 12:03:22","2015-10-20 12:03:22",11459
1695,11829,1344,1647,11423,11697,1,1,"2015-10-20 15:04:14","2015-10-20 15:04:14",11423
1696,11830,1344,1648,11423,11698,1,1,"2015-10-20 15:04:48","2015-10-20 15:04:48",11423
1697,11831,1344,1649,11423,11699,1,1,"2015-10-20 15:05:13","2015-10-20 15:05:13",11423
1698,11832,1344,1650,11423,11700,1,1,"2015-10-20 15:05:30","2015-10-20 15:05:30",11423
1699,11833,1344,1651,11423,11701,1,1,"2015-10-20 15:05:56","2015-10-20 15:05:56",11423
1700,11834,1344,1652,11423,11702,1,1,"2015-10-20 15:06:19","2015-10-20 15:06:19",11423
1701,11835,1344,1653,11423,11703,1,1,"2015-10-20 15:06:44","2015-10-20 15:06:44",11423
1702,11836,1344,1654,11423,11704,1,1,"2015-10-20 15:07:04","2015-10-20 15:07:04",11423
1703,11837,1344,1655,11423,11705,1,1,"2015-10-20 15:07:18","2015-10-20 15:07:18",11423
1704,11838,1344,1656,11423,11706,1,1,"2015-10-20 16:26:53","2015-10-20 16:26:53",11423
1705,11839,1344,1657,11423,11707,1,1,"2015-10-20 16:27:11","2015-10-20 16:27:11",11423
1706,11840,1344,1658,11423,11708,1,1,"2015-10-20 16:27:24","2015-10-20 16:27:24",11423
1707,11841,1344,1659,11423,11709,1,1,"2015-10-20 16:27:43","2015-10-20 16:27:43",11423
1708,11842,1344,1660,11423,11710,1,1,"2015-10-20 16:28:21","2015-10-20 16:28:21",11423
1709,11843,1344,1661,11423,11711,1,1,"2015-10-20 16:28:42","2015-10-20 16:28:42",11423
1710,11844,1344,1662,11423,11712,1,1,"2015-10-20 16:28:58","2015-10-20 16:28:58",11423
1711,11845,1344,1663,11423,11713,1,1,"2015-10-20 16:29:13","2015-10-20 16:29:13",11423
1712,11846,1344,1664,11423,11714,1,1,"2015-10-20 16:31:32","2015-10-20 16:31:32",11423
1713,11847,1344,1665,11423,11715,1,1,"2015-10-20 16:31:46","2015-10-20 16:31:46",11423
1714,11848,1344,1666,11423,11716,1,1,"2015-10-20 16:32:04","2015-10-20 16:32:04",11423
1715,11849,1344,1667,11423,11717,1,1,"2015-10-20 16:32:18","2015-10-20 16:32:18",11423
1716,11850,1381,1668,11460,11718,1,1,"2015-10-20 17:18:40","2015-10-20 17:18:40",11460
1717,11851,1382,1669,11461,11719,1,1,"2015-10-21 15:34:46","2015-10-21 15:34:46",11461
1718,11852,1382,1670,11461,11720,1,1,"2015-10-21 15:36:13","2015-10-21 15:36:13",11461
1719,11853,1350,1671,11429,11721,1,1,"2015-10-22 02:44:17","2015-10-22 02:44:17",11429
1720,11854,1350,1672,11429,11722,1,1,"2015-10-22 02:46:20","2015-10-22 02:46:20",11429
1721,11855,1384,1673,11463,11723,1,1,"2015-10-22 03:01:25","2015-10-22 03:01:25",11463
1722,11856,1386,1674,11465,11724,1,1,"2015-10-22 09:19:31","2015-10-22 09:19:31",11465
1723,11857,1386,1675,11465,11725,1,1,"2015-10-22 09:21:49","2015-10-22 09:21:49",11465
1724,11858,1386,1676,11465,11726,1,1,"2015-10-22 09:22:56","2015-10-22 09:22:56",11465
1725,11859,1387,1677,11466,11727,1,1,"2015-10-22 09:36:49","2015-10-22 09:36:49",11466
1726,11860,1344,1678,11423,11728,1,1,"2015-10-22 11:35:01","2015-10-22 11:35:01",11423
1727,11861,1344,1679,11423,11729,1,1,"2015-10-22 11:35:33","2015-10-22 11:35:33",11423
1728,11862,1344,1680,11423,11730,1,1,"2015-10-22 11:35:55","2015-10-22 11:35:55",11423
1729,11863,1344,1681,11423,11731,1,1,"2015-10-22 11:36:19","2015-10-22 11:36:19",11423
1730,11864,1344,1682,11423,11732,1,1,"2015-10-22 11:36:42","2015-10-22 11:36:42",11423
1731,11865,1344,1683,11423,11733,1,1,"2015-10-22 11:37:01","2015-10-22 11:37:01",11423
1732,11866,1344,1684,11423,11734,1,1,"2015-10-22 11:37:19","2015-10-22 11:37:19",11423
1733,11867,1344,1685,11423,11735,1,1,"2015-10-22 11:37:34","2015-10-22 11:37:34",11423
1734,11868,1344,1686,11423,11736,1,1,"2015-10-22 11:37:49","2015-10-22 11:37:49",11423
1735,11869,1344,1687,11423,11737,1,1,"2015-10-22 18:38:18","2015-10-22 18:38:18",11423
1736,11870,1344,1688,11423,11738,1,1,"2015-10-22 18:38:40","2015-10-22 18:38:40",11423
1737,11871,1344,1689,11423,11739,1,1,"2015-10-22 18:38:56","2015-10-22 18:38:56",11423
1738,11872,1344,1690,11423,11740,1,1,"2015-10-22 18:39:14","2015-10-22 18:39:14",11423
1739,11873,1344,1691,11423,11741,1,1,"2015-10-22 18:39:30","2015-10-22 18:39:30",11423
1740,11874,1344,1692,11423,11742,1,1,"2015-10-22 18:39:44","2015-10-22 18:39:44",11423
1741,11875,1389,1693,11468,11743,1,1,"2015-10-22 23:42:57","2015-10-22 23:42:57",11468
1742,11877,1389,1694,11468,11744,1,1,"2015-10-22 23:47:42","2015-10-22 23:47:42",11468
1743,11879,1392,1696,11471,11746,1,1,"2015-10-23 10:14:48","2015-10-23 10:14:48",11471
1744,11880,1393,1697,11472,11747,1,1,"2015-10-23 10:32:32","2015-10-23 10:32:32",11472
1745,11881,1393,1698,11472,11748,1,1,"2015-10-23 10:33:35","2015-10-23 10:33:35",11472
1746,11882,1344,1699,11423,11749,1,1,"2015-10-23 12:06:31","2015-10-23 12:06:31",11423
1747,11883,1344,1700,11423,11750,1,1,"2015-10-23 12:06:44","2015-10-23 12:06:44",11423
1748,11884,1344,1701,11423,11751,1,1,"2015-10-23 12:07:01","2015-10-23 12:07:01",11423
1749,11885,1344,1702,11423,11752,1,1,"2015-10-23 12:07:14","2015-10-23 12:07:14",11423
1750,11886,1344,1703,11423,11753,1,1,"2015-10-23 12:07:30","2015-10-23 12:07:30",11423
1751,11887,1344,1704,11423,11754,1,1,"2015-10-23 12:07:49","2015-10-23 12:07:49",11423
1752,11888,1344,1705,11423,11755,1,1,"2015-10-23 12:08:02","2015-10-23 12:08:02",11423
1753,11889,1344,1706,11423,11756,1,1,"2015-10-23 12:08:16","2015-10-23 12:08:16",11423
1754,11890,1344,1707,11423,11757,1,1,"2015-10-23 12:08:28","2015-10-23 12:08:28",11423
1755,11891,1394,1708,11473,11758,1,1,"2015-10-23 14:08:15","2015-10-23 14:08:15",11473
1756,11892,1396,1709,11475,11759,1,1,"2015-10-24 02:28:38","2015-10-24 02:28:38",11475
1757,11893,1397,1710,11476,11760,1,1,"2015-10-24 04:54:11","2015-10-24 04:54:11",11476
1758,11894,1397,1711,11476,11761,1,1,"2015-10-24 04:54:36","2015-10-24 04:54:36",11476
1759,11895,1398,1712,11477,11762,1,1,"2015-10-24 06:42:35","2015-10-24 06:42:35",11477
1760,11896,1399,1713,11478,11763,1,1,"2015-10-24 06:50:57","2015-10-24 06:50:57",11478
1761,11897,1401,1714,11480,11764,1,1,"2015-10-24 07:42:17","2015-10-24 07:42:17",11480
1762,11898,1402,1715,11481,11765,1,1,"2015-10-24 19:10:34","2015-10-24 19:10:34",11481
1763,11899,1403,1716,11482,11766,1,1,"2015-10-24 20:14:09","2015-10-24 20:14:09",11482
1764,11902,1406,1719,11485,11769,1,1,"2015-10-24 23:13:22","2015-10-24 23:13:22",11485
1765,11903,1409,1720,11488,11770,1,1,"2015-10-25 07:22:19","2015-10-25 07:22:19",11488
1766,11904,1410,1721,11489,11771,1,1,"2015-10-25 09:41:34","2015-10-25 09:41:34",11489
1767,11905,1411,1722,11490,11772,1,1,"2015-10-25 09:42:30","2015-10-25 09:42:30",11490
1768,11906,1411,1723,11490,11773,1,1,"2015-10-25 09:43:35","2015-10-25 09:43:35",11490
1769,11907,1414,1724,11493,11774,1,1,"2015-10-25 14:26:32","2015-10-25 14:26:32",11493
1770,11908,1414,1725,11493,11775,1,1,"2015-10-25 14:40:51","2015-10-25 14:40:51",11493
1771,11909,1414,1726,11493,11776,1,1,"2015-10-25 14:51:26","2015-10-25 14:51:26",11493
1772,11910,149,370,199,382,0,1,"2015-10-25 19:34:49","2015-10-25 19:34:49",199
1773,11911,149,370,199,382,0,1,"2015-10-25 19:35:46","2015-10-25 19:35:46",199
1774,11912,149,370,199,382,0,1,"2015-10-25 19:42:44","2015-10-25 19:42:44",199
1775,11913,149,1727,199,11777,1,1,"2015-10-25 19:43:43","2015-10-25 19:43:43",199
1776,11914,719,1728,10793,11778,1,1,"2015-10-26 04:15:04","2015-10-26 04:15:04",10793
1777,11915,1419,1729,11498,11779,1,1,"2015-10-26 11:15:47","2015-10-26 11:15:47",11498
1778,11916,1420,1730,11499,11780,1,1,"2015-10-26 11:16:33","2015-10-26 11:16:33",11499
1779,11917,1120,1731,11198,11781,1,1,"2015-10-26 15:07:13","2015-10-26 15:07:13",11198
1780,11918,1120,1732,11198,11782,1,1,"2015-10-26 15:54:19","2015-10-26 15:54:19",11198
1781,11919,1120,1733,11198,11783,1,1,"2015-10-26 16:19:58","2015-10-26 16:19:58",11198
1782,11920,1120,1734,11198,11784,1,1,"2015-10-26 16:25:55","2015-10-26 16:25:55",11198
1783,11921,1120,1735,11198,11785,1,1,"2015-10-26 16:31:17","2015-10-26 16:31:17",11198
1784,11922,1120,1736,11198,11786,1,1,"2015-10-26 16:37:41","2015-10-26 16:37:41",11198
1785,11923,1120,1737,11198,11787,1,1,"2015-10-26 16:40:35","2015-10-26 16:40:35",11198
1786,11924,1120,1738,11198,11788,1,1,"2015-10-26 17:05:56","2015-10-26 17:05:56",11198
1787,11925,559,1739,609,11789,1,1,"2015-10-26 17:07:38","2015-10-26 17:07:38",609
1788,11926,1120,1740,11198,11790,1,1,"2015-10-26 17:10:59","2015-10-26 17:10:59",11198
1789,11927,1120,1741,11198,11791,1,1,"2015-10-26 17:24:51","2015-10-26 17:24:51",11198
1790,11928,1120,1742,11198,11792,1,1,"2015-10-26 17:36:37","2015-10-26 17:36:37",11198
1791,11929,1120,1743,11198,11793,1,1,"2015-10-26 17:38:11","2015-10-26 17:38:11",11198
1792,11930,1120,1744,11198,11794,1,1,"2015-10-26 17:39:25","2015-10-26 17:39:25",11198
1793,11931,1120,1745,11198,11795,1,1,"2015-10-26 17:44:16","2015-10-26 17:44:16",11198
1794,11932,1120,1746,11198,11796,1,1,"2015-10-26 17:49:10","2015-10-26 17:49:10",11198
1795,11933,1120,1747,11198,11797,1,1,"2015-10-26 17:50:57","2015-10-26 17:50:57",11198
1796,11934,1120,1748,11198,11798,1,1,"2015-10-26 17:56:43","2015-10-26 17:56:43",11198
1797,11935,1120,1749,11198,11799,1,1,"2015-10-26 18:13:30","2015-10-26 18:13:30",11198
1798,11936,1120,1750,11198,11800,1,1,"2015-10-26 18:14:18","2015-10-26 18:14:18",11198
1799,11937,1120,1751,11198,11801,1,1,"2015-10-26 18:16:13","2015-10-26 18:16:13",11198
1800,11938,1120,1752,11198,11802,1,1,"2015-10-26 18:25:16","2015-10-26 18:25:16",11198
1801,11939,1120,1753,11198,11803,1,1,"2015-10-26 18:27:03","2015-10-26 18:27:03",11198
1802,11940,1120,1754,11198,11804,1,1,"2015-10-26 18:29:24","2015-10-26 18:29:24",11198
1803,11941,1120,1755,11198,11805,1,1,"2015-10-26 18:39:18","2015-10-26 18:39:18",11198
1804,11942,1120,1756,11198,11806,1,1,"2015-10-26 18:43:20","2015-10-26 18:43:20",11198
1805,11943,1120,1757,11198,11807,1,1,"2015-10-26 18:44:41","2015-10-26 18:44:41",11198
1806,11944,1120,1758,11198,11808,1,1,"2015-10-26 18:46:04","2015-10-26 18:46:04",11198
1807,11945,1120,1759,11198,11809,1,1,"2015-10-26 18:49:38","2015-10-26 18:49:38",11198
1808,11946,1120,1760,11198,11810,1,1,"2015-10-26 18:58:18","2015-10-26 18:58:18",11198
1809,11947,1120,1761,11198,11811,1,1,"2015-10-26 19:00:24","2015-10-26 19:00:24",11198
1810,11948,1120,1762,11198,11812,1,1,"2015-10-26 19:07:43","2015-10-26 19:07:43",11198
1811,11949,1120,1763,11198,11813,1,1,"2015-10-26 19:14:03","2015-10-26 19:14:03",11198
1812,11950,1120,1764,11198,11814,1,1,"2015-10-26 19:20:31","2015-10-26 19:20:31",11198
1813,11951,1120,1765,11198,11815,1,1,"2015-10-26 20:03:47","2015-10-26 20:03:47",11198
1814,11952,1120,1766,11198,11816,1,1,"2015-10-26 20:14:22","2015-10-26 20:14:22",11198
1815,11953,1120,1767,11198,11817,1,1,"2015-10-26 20:16:13","2015-10-26 20:16:13",11198
1816,11954,1120,1768,11198,11818,1,1,"2015-10-26 20:23:17","2015-10-26 20:23:17",11198
1817,11955,1120,1769,11198,11819,1,1,"2015-10-26 20:27:21","2015-10-26 20:27:21",11198
1818,11956,1341,1770,11420,11820,1,1,"2015-10-26 22:34:27","2015-10-26 22:34:27",11420
1819,11957,1422,1771,11501,11821,1,1,"2015-10-27 03:11:03","2015-10-27 03:11:03",11501
1820,11958,1423,1772,11502,11822,1,1,"2015-10-27 04:26:41","2015-10-27 04:26:41",11502
1821,11959,1424,1773,11503,11823,1,1,"2015-10-27 09:29:28","2015-10-27 09:29:28",11503
1822,11960,1120,1774,11198,11824,1,1,"2015-10-27 10:08:39","2015-10-27 10:08:39",11198
1823,11961,1120,1775,11198,11825,1,1,"2015-10-27 10:15:59","2015-10-27 10:15:59",11198
1824,11962,1120,1776,11198,11826,1,1,"2015-10-27 10:22:46","2015-10-27 10:22:46",11198
1825,11963,1120,1777,11198,11827,1,1,"2015-10-27 10:45:10","2015-10-27 10:45:10",11198
1826,11964,1120,1778,11198,11828,1,1,"2015-10-27 10:46:29","2015-10-27 10:46:29",11198
1827,11965,1120,1779,11198,11829,1,1,"2015-10-27 10:50:02","2015-10-27 10:50:02",11198
1828,11966,1120,1780,11198,11830,1,1,"2015-10-27 10:50:39","2015-10-27 10:50:39",11198
1829,11967,1426,1781,11505,11831,1,1,"2015-10-27 13:29:11","2015-10-27 13:29:11",11505
1830,11968,1426,1782,11505,11832,1,1,"2015-10-27 13:29:28","2015-10-27 13:29:28",11505
1831,11969,1428,1783,11507,11833,1,1,"2015-10-27 14:10:28","2015-10-27 14:10:28",11507
