id,Pet_ID,"Avatar","Pet_Name","Species","Breed","MajorColour","AnotherColour","Sex","Age","Birthday","FoodRequire","OtherRequire","MicrochipNo","Description",Is_Lost,Status,"Create_Date","Last_Modify_Date",Modified_By
2317,22331,"201511/2015112512013946210.png","134",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-25 12:01:07","2015-11-25 12:06:10",21895
2318,22332,NULL,"139","Rabbit","006",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-25 12:02:54","2015-11-25 12:06:18",21895
2319,22333,"201511/2015112512140023430.png","134","Rabbit","005",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-25 12:13:42","2015-11-25 12:18:11",21896
2320,22334,"201511/2015112512284863417.png","134","Rabbit","006",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"134 is nearby",0,0,"2015-11-25 12:22:35","2015-11-25 12:30:27",21897
2321,22335,"201511/2015112512260967169.png","139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-25 12:25:52","2015-11-25 12:30:23",21897
2322,22336,"201511/2015112514463565276.jpeg","A Gan",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-11-25 14:46:35","2015-11-25 14:46:35",21904
2323,22337,"201511/2015112821364254493.jpeg","笨笨","Dog","082","黑白",NULL,"003","003","2014-01-02",NULL,NULL,NULL,NULL,0,1,"2015-11-25 17:27:11","2015-11-28 21:36:42",21599
2324,22338,"201511/2015112518565868871.jpeg","Chiripa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-11-25 18:56:58","2015-11-25 18:56:58",21921
2325,22339,"201511/2015112520060845403.png","dolly
",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-11-25 20:06:08","2015-11-25 20:06:08",21922
2326,22340,NULL,"139","Chelonian","003",NULL,NULL,"001","003","2015-11-25","Ii",NULL,NULL,"139 is nearby",0,0,"2015-11-25 20:38:53","2015-11-25 20:47:47",21923
2327,22341,NULL,"134",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-11-25 20:49:35","2015-11-25 20:49:35",21924
2328,22342,NULL,"139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-25 20:56:26","2015-11-25 20:58:43",21924
2329,22343,NULL,"139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-25 21:00:22","2015-11-25 21:01:46",21925
2330,22344,NULL,"139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-25 21:18:05","2015-11-25 21:36:55",21926
2331,22345,"201511/2015112522391691263.png","Obilio Jr. 小奧","Dog","173","Black",NULL,"004","003","2011-5-5",NULL,NULL,"046*804*103",NULL,0,0,"2015-11-25 22:25:30","2015-11-30 17:30:15",146
2332,22346,"201511/2015112522364176510.png","Smartybaby","Dog","173","Black","兩耳朵有白毛","004","003","2011-5-5",NULL,NULL,"046*803*626",NULL,0,0,"2015-11-25 22:32:34","2015-11-30 17:30:07",146
2333,22347,NULL,"笨笨",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-11-25 22:59:23","2015-11-25 22:59:23",21927
2334,22348,NULL,"笨港",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-11-25 23:00:15","2015-11-25 23:00:15",21927
2335,22349,"201511/2015112614060210129.png","139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-26 14:06:02","2015-11-26 14:07:21",21930
2336,22350,"201511/2015112614080476037.png","139","Chelonian","002",NULL,NULL,"003","003","2015-11-26",NULL,NULL,NULL,NULL,0,0,"2015-11-26 14:08:04","2015-11-26 14:21:15",21930
2337,22351,"201511/2015112614374720790.png","139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-26 14:37:47","2015-11-26 14:39:44",21933
2338,22352,"201511/2015112614390219642.png","1004",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-26 14:39:02","2015-11-26 14:39:49",21933
2339,22353,NULL,"1004",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-26 14:41:15","2015-11-26 14:41:41",21934
2340,22354,"201511/2015112614443521580.png","1004","Chelonian","002",NULL,NULL,"003","003","2015-11-26",NULL,NULL,NULL,NULL,0,0,"2015-11-26 14:43:36","2015-11-26 14:46:46",21935
2341,22355,"201511/2015112614455542544.png","139","Rabbit","005",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-26 14:44:59","2015-11-26 14:46:51",21935
2342,22356,"201511/2015112614494335678.png","139","Rabbit","005",NULL,NULL,"003","002",NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-26 14:48:52","2015-11-26 14:50:09",21936
2343,22357,NULL,"1004","Rabbit","003",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1004 is nearby",0,0,"2015-11-26 15:33:38","2015-11-26 15:51:31",21938
2344,22358,"201511/2015112615500646114.png","139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-26 15:50:06","2015-11-26 15:51:26",21938
2345,22359,"201511/2015112615583121956.png","gfggfgg",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-26 15:58:31","2015-11-26 15:59:35",21940
2346,22360,NULL,"nothing",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-26 15:59:13","2015-11-26 15:59:30",21940
2347,22361,"201511/2015112616204831026.png","uyuy","Bird","006",NULL,NULL,"003","002","2015-11-26",NULL,NULL,NULL,NULL,0,0,"2015-11-26 16:10:10","2015-11-26 16:22:05",21941
2348,22362,"201511/2015112616185972984.png","norhing","Rabbit","005",NULL,NULL,"003","004","2015-11-26",NULL,NULL,NULL,NULL,0,0,"2015-11-26 16:11:06","2015-11-26 16:22:11",21941
2349,22363,"201511/2015112616395969563.png","dot1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-26 16:39:59","2015-11-26 16:41:01",21943
2350,22364,"201511/2015112616424189657.png","d1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-26 16:42:41","2015-11-26 16:43:33",21944
2351,22365,"201511/2015112616485655373.png","pp","Chelonian","003",NULL,NULL,"003","004","2015-11-26",NULL,NULL,NULL,NULL,0,0,"2015-11-26 16:48:56","2015-11-26 16:52:10",21945
2352,22366,"201511/2015112616512836281.png","ii","Chelonian","003",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-26 16:50:32","2015-11-26 16:52:15",21945
2353,22367,"201511/2015112616543072079.png","aa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-26 16:53:18","2015-11-26 16:55:46",21946
2354,22368,"201511/2015112616550194054.png","lk","Dog","002",NULL,NULL,"002","002",NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-26 16:55:01","2015-11-26 16:59:59",21946
2355,22369,NULL,"1004",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-26 17:59:36","2015-11-26 18:15:49",21947
2356,22370,NULL,"139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-26 18:37:05","2015-11-26 18:39:12",21948
2357,22371,NULL,"139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-26 18:40:55","2015-11-26 18:42:00",21949
2358,22372,NULL,"1004",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-26 19:36:12","2015-11-26 19:50:13",21950
2359,22373,NULL,"1004",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-26 19:51:40","2015-11-26 19:58:48",21951
2360,22374,NULL,"queen",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-26 19:54:18","2015-11-26 19:58:43",21951
2361,22375,"201511/2015112620331286523.png","pp","Dog","005",NULL,NULL,"003","003","2015-11-26",NULL,NULL,NULL,NULL,0,0,"2015-11-26 20:33:12","2015-11-26 20:50:51",21953
2362,22376,"201511/2015112620484191204.png","qq","Cat","008",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-26 20:34:36","2015-11-26 20:51:40",21953
2363,22377,"201511/2015112620544774310.png","ha ha","Chelonian","004",NULL,NULL,"003","004","2014-11-26",NULL,NULL,NULL,NULL,0,0,"2015-11-26 20:54:47","2015-11-26 20:56:47",21954
2364,22378,"201511/2015112620545633382.png","ha ha",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-11-26 20:54:56","2015-11-26 20:54:56",21954
2365,22379,"201511/2015112620592940555.png","poii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-11-26 20:59:29","2015-11-26 20:59:29",21955
2366,22380,"201511/2015112621004269826.png","poii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-11-26 21:00:42","2015-11-26 21:00:42",21955
2367,22381,NULL,"pi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-26 21:01:02","2015-11-26 21:20:49",21955
2368,22382,"201511/2015112708502040247.png","kkj",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-27 08:50:20","2015-11-27 09:08:25",21956
2369,22383,NULL,"qqq","Bird","002",NULL,NULL,"004","001","2015-11-27",NULL,NULL,NULL,NULL,0,1,"2015-11-27 10:31:27","2015-11-27 10:35:44",21929
2370,22384,NULL,"ppp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-11-27 10:31:37","2015-11-27 10:31:37",21929
2371,22385,NULL,"qq",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-11-27 11:08:49","2015-11-27 11:08:49",21965
2372,22386,NULL,"aa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-11-27 11:09:02","2015-11-27 11:09:02",21965
2373,22387,NULL,"qq",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-11-27 11:11:46","2015-11-27 11:11:46",21929
2374,22388,NULL,"oo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-11-27 11:11:56","2015-11-27 11:11:56",21929
2375,22389,NULL,"ppp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-11-27 11:37:51","2015-11-27 11:37:51",21966
2376,22390,NULL,"qq",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-11-27 11:51:25","2015-11-27 11:51:25",21966
2377,22391,NULL,"vv",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-11-27 11:53:07","2015-11-27 11:53:07",21966
2378,22392,NULL,"one eight","Dog",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-27 13:27:31","2015-12-01 16:28:38",21967
2379,22393,NULL,"qwqw",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-27 13:46:58","2015-11-27 13:49:43",21968
2380,22394,NULL,"ppp",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-27 14:28:51","2015-11-27 14:35:15",21968
2381,22395,NULL,"qqq",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-27 14:34:24","2015-11-27 14:35:10",21968
2382,22396,NULL,"1004",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-27 14:40:49","2015-11-27 14:54:05",21969
2383,22397,NULL,"1004",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-27 15:03:54","2015-11-27 15:04:29",21970
2384,22398,NULL,"1004",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-27 15:05:03","2015-11-27 15:05:18",21970
2385,22399,NULL,"1004",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-27 15:12:52","2015-11-27 15:14:30",21971
2386,22400,NULL,"139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-11-27 15:13:33","2015-11-27 15:13:33",21971
2387,22401,NULL,"1004",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-27 15:17:50","2015-11-27 15:21:46",21972
2388,22402,NULL,"134",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-27 15:18:44","2015-11-27 15:21:52",21972
2389,22403,NULL,"1004",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-27 15:25:15","2015-11-27 15:25:50",21972
2390,22404,NULL,"1004",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-27 15:29:40","2015-11-27 15:33:46",21972
2391,22405,NULL,"134",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-27 15:30:05","2015-11-27 15:33:40",21972
2392,22406,NULL,"ay",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-11-27 16:01:36","2015-11-27 16:01:36",21873
2393,22407,NULL,"1004",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-27 16:04:26","2015-11-27 16:07:47",21972
2394,22408,NULL,"134","Cat","005",NULL,NULL,"003",NULL,NULL,NULL,NULL,NULL,"134 is nearby",0,0,"2015-11-27 16:05:54","2015-11-27 16:07:17",21972
2395,22409,NULL,"1004",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,"2015-11-27 16:14:50","2015-11-27 16:18:47",21973
2396,22410,NULL,"1004",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-27 16:55:11","2015-11-27 16:55:52",21974
2397,22411,NULL,"1004",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-27 16:57:52","2015-11-27 17:02:36",21975
2398,22412,"201511/2015112717254752746.jpeg","bruno","Dog","002","white ",NULL,"001","002","2012-03-25",NULL,NULL,"no",NULL,0,1,"2015-11-27 17:25:47","2015-11-27 23:58:29",21979
2399,22413,NULL,"Ihhjj","Dog","006",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-27 19:40:44","2015-11-27 19:42:55",21987
2400,22414,"201511/2015112900133670122.png","Batbat白白","Dog","002","白","黑","004","003","2011-11-11",NULL,NULL,NULL,NULL,0,1,"2015-11-28 22:54:44","2015-11-29 13:22:29",22004
2401,22415,"201511/2015112900140017146.png","blacky 黑黑","Dog","002","black ","white ","001","003","2011-11-11","dog food ","n/a ",NULL,NULL,0,1,"2015-11-28 23:00:58","2015-11-29 00:14:42",22004
2402,22416,"201511/2015112912512811775.jpeg","BABY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-29 12:51:28","2015-11-29 12:52:49",22008
2403,22417,NULL,"134",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-29 14:24:27","2015-11-29 15:26:19",22010
2404,22418,"201511/2015112916024923456.png","1004","Chelonian","002",NULL,NULL,"002","002","2015-11-29",NULL,NULL,NULL,"1004 is nearby",0,0,"2015-11-29 14:24:53","2015-11-29 16:07:27",22010
2405,22420,"201511/2015112915593311731.png","134","Dog","002",NULL,NULL,"002","003",NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-29 15:58:51","2015-11-29 16:07:24",22019
2406,22421,"201511/2015112916054970056.png","1004",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1004 is nearby",0,0,"2015-11-29 16:01:12","2015-11-29 16:07:10",22019
2407,22422,NULL,"1007","Cat","004",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1007 is out of range",0,1,"2015-11-29 16:08:52","2015-11-29 16:11:22",22020
2408,22423,NULL,"Hggg",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-29 16:25:57","2015-11-29 16:31:02",22021
2409,22424,"201511/2015113003090926386.jpeg","Talia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-11-30 03:09:09","2015-11-30 03:09:09",22024
2410,22425,"201511/2015113009531867728.png","139","Chelonian","002",NULL,NULL,"003","004","2015-11-30",NULL,NULL,NULL,"139 is nearby",0,0,"2015-11-30 09:53:18","2015-11-30 10:16:53",22027
2411,22426,NULL,"134","Dog","003",NULL,NULL,NULL,"004",NULL,NULL,NULL,NULL,"134 is nearby",0,0,"2015-11-30 09:54:35","2015-11-30 10:16:58",22027
2412,22427,NULL,"139","Bird","007",NULL,NULL,"003","003","2015-11-30",NULL,NULL,NULL,"139 在附近",0,0,"2015-11-30 10:28:32","2015-11-30 10:32:27",22028
2413,22428,"201511/2015113010285857608.png","134","Chelonian","003",NULL,NULL,NULL,"002","2015-11-30",NULL,NULL,NULL,"134 在附近",0,0,"2015-11-30 10:28:58","2015-11-30 10:32:31",22028
2414,22429,NULL,"134",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-30 10:46:50","2015-11-30 11:09:13",22028
2415,22430,NULL,"139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-30 10:47:14","2015-11-30 11:09:08",22028
2416,22431,NULL,"134",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-30 11:09:57","2015-11-30 12:10:36",22028
2417,22432,NULL,"139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-30 11:10:16","2015-11-30 12:10:31",22028
2418,22433,NULL,"134",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-30 13:43:53","2015-11-30 14:29:20",22031
2419,22434,NULL,"134",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-30 14:40:15","2015-11-30 14:45:54",22035
2420,22435,NULL,"139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-30 14:46:14","2015-11-30 14:47:27",22035
2421,22436,NULL,"134",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-30 14:47:47","2015-11-30 14:49:01",22036
2422,22437,NULL,"134","Chelonian","003",NULL,NULL,"004",NULL,NULL,NULL,NULL,NULL,"134 is nearby",1,0,"2015-11-30 16:52:59","2015-11-30 17:11:27",22037
2423,22438,NULL,"139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,"2015-11-30 17:04:23","2015-11-30 17:11:32",22037
2424,22439,NULL,"139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-30 17:11:53","2015-11-30 17:12:46",22037
2425,22440,NULL,"134",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-30 17:12:12","2015-11-30 17:12:42",22037
2426,22441,NULL,"134",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-30 17:13:05","2015-11-30 17:20:44",22037
2427,22442,NULL,"139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-30 17:13:23","2015-11-30 17:20:40",22037
2428,22443,NULL,"134",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-30 17:21:04","2015-11-30 21:15:00",22037
2429,22444,NULL,"139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-30 17:21:31","2015-11-30 21:14:54",22037
2430,22445,NULL,"1004",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-11-30 17:43:04","2015-12-01 09:03:14",22038
2431,22446,"201512/2015120100373975102.png","Smartybaby 薯嘜","Dog","173","Black","灰色耳朵","004","003","2011-5-5",NULL,NULL,"046*803*626",NULL,0,0,"2015-12-01 00:37:39","2015-12-01 00:52:24",146
2432,22447,"201512/2015120100452581310.png","Obilio Jr. 小奧",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-12-01 00:45:25","2015-12-01 00:51:58",146
2433,22448,"201512/2015120101044998192.png","Smartybaby 薯嘜","Dog","173","黑色","耳朵灰色","004","003","2011-5-5",NULL,"須長期服用葡萄糖安","046*804*626","雙耳淺灰色",0,1,"2015-12-01 00:59:01","2015-12-10 08:36:36",146
2434,22449,"201512/2015122601161788650.png","Obilio Jr. 小奧","Dog","173","黑色",NULL,"004","003","2012-5-5","須長期服食葡萄糖胺",NULL,"046*804*103","全黑",0,1,"2015-12-01 01:22:09","2015-12-26 01:16:17",146
2435,22450,"201512/2015120104313523545.jpeg","Unknown ","Dog","004","black and white",NULL,"002","002",NULL,NULL,NULL,NULL,NULL,0,1,"2015-12-01 04:27:28","2015-12-01 04:31:35",22040
2436,22451,NULL,"Unknown ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-12-01 04:34:04","2015-12-01 04:34:04",22040
2437,22452,NULL,"Unknown ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-12-01 04:35:17","2015-12-01 04:35:17",22040
2438,22453,"201512/2015120104403316941.jpeg","Unknown ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-12-01 04:40:33","2015-12-01 04:40:33",22040
2439,22454,NULL,"Floki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,"2015-12-01 07:51:04","2015-12-01 07:51:04",22041
2440,22455,NULL,"134",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-12-01 09:34:24","2015-12-01 09:35:21",22043
2441,22456,NULL,"139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-12-01 09:34:54","2015-12-01 09:35:25",22043
2442,22457,NULL,"134",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-12-01 09:36:43","2015-12-01 09:49:32",22044
2443,22458,NULL,"139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-12-01 09:37:02","2015-12-01 09:49:28",22044
2444,22459,NULL,"139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-12-01 09:51:30","2015-12-01 09:52:59",22046
2445,22461,NULL,"134",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-12-01 09:51:52","2015-12-01 09:52:54",22046
2446,22462,NULL,"134",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-12-01 09:53:49","2015-12-01 09:55:28",22047
2447,22463,NULL,"139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-12-01 09:54:10","2015-12-01 09:55:21",22047
2448,22464,NULL,"134",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-12-01 10:08:36","2015-12-01 10:09:52",22049
2449,22465,NULL,"qwe",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-12-01 10:12:19","2015-12-01 10:18:24",22049
2450,22466,NULL,"139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-12-01 10:15:10","2015-12-01 10:16:18",22049
2451,22467,NULL,"139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-12-01 10:17:08","2015-12-01 10:18:18",22049
2452,22468,NULL,"qwe",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-12-01 10:18:40","2015-12-01 10:19:14",22049
2453,22469,NULL,"139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-12-01 10:19:00","2015-12-01 10:19:09",22049
2454,22470,NULL,"134",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-12-01 10:19:33","2015-12-01 10:20:49",22049
2455,22471,NULL,"139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-12-01 10:19:53","2015-12-01 10:20:44",22049
2456,22472,NULL,"1004",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-12-01 10:20:24","2015-12-01 10:20:39",22049
2457,22473,NULL,"134",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-12-01 10:22:17","2015-12-01 10:23:11",22050
2458,22474,NULL,"139",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-12-01 10:22:32","2015-12-01 10:23:07",22050
2459,22475,NULL,"1004",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,"2015-12-01 10:22:54","2015-12-01 10:23:03",22050
2460,22476,"201512/2015120110281295015.png","139","Dog","016",NULL,NULL,"004","002","2015-12-1","Good","Nono","99999","Good dog",1,0,"2015-12-01 10:27:42","2015-12-01 10:42:16",22051
